商品采价地区名称,商品主键,商品价格,商品采价日期,商品采价地区编码,主键ID
舟山市,0000000H0000002T000000070000000X,17.33,2017/1/5,330900,300e1de1-cf0e-4b34-b07d-2cd031c64c2b
台州市,0000000J0000003S000000070000000X,35.33,2018/2/5,331000,ef539293-10de-4963-bed3-f80d2ae8d29d
台州市,0000001Z00000036000000070000000X,6.33,2019/2/15,331000,a850516a-1247-4a7a-b9ff-7b3a92225e19
金华市,0000000J0000003S000000070000000X,36,2018/9/25,330700,76777b50-6760-4ff3-83d8-406ddf930213
舟山市,0000002200000038000000070000000X,3.67,2017/11/25,330900,e29455c0-02ad-4cc1-bca8-6c5df298dad1
宁波市,0000000Z00000031000000070000000X,6.27,2017/10/15,330200,8a80680b-906b-47db-b49e-d289148ce6be
绍兴市,0000000J0000003Q000000070000000X,43.33,2017/2/25,330600,e3f37b89-2d5d-4fa9-91d1-2cbcce70233a
杭州市,0000000G0000003F0000000700000010,11.15,2018/12/11,330100,ad294f4d-709f-4d4f-b74a-f25ee418ccc4
台州市,0000000S0000002Z000000070000000X,10.33,2017/7/5,331000,3480e617-f9fb-472a-b13d-c5f4ff76158a
金华市,0000000C0000002Q000000030000000X,68.17,2017/9/25,330700,82fced13-e8fb-4f6d-8cd6-0d09f42234f1
温州市,0000000Z00000031000000070000000X,4,2018/7/5,330300,78544041-c23e-425d-810b-08cf1949ee70
嘉兴市,0000000G0000003F0000000700000010,10.7,2018/9/4,330400,85be4228-5c7e-48de-a206-8e5d46dc0a68
浙江省,0000002200000038000000070000000X,3.74,2019/1/25,330000,08a99b0b-cfb8-4180-8450-ded9a73921a3
温州市,0000000J0000003Q000000070000000X,48.33,2017/10/5,330300,b36c43dc-a98f-4242-80e8-a4e7c37afc0f
台州市,0000001K00000031000000070000000X,2.67,2018/5/15,331000,02b8e3d0-a5cc-4996-8973-e0e7acf4a86f
衢州市,0000002U0000007X000000070000000X,5,2019/3/5,330800,9b35265b-c0c2-484e-a517-69eb38c37c59
杭州市,0000001A00000031000000070000000X,5.67,2016/12/25,330100,69513cf2-0868-42e9-a839-1bf34750ce48
湖州市,0000000S0000002Z000000070000000X,9.33,2017/7/25,330500,79618e9a-d6ae-43fa-9c2b-9a8afc91c0c4
宁波市,0000000J0000003S000000070000000X,30.5,2017/2/5,330200,ced5ff50-034f-41d4-8dd7-9679ef5c156b
湖州市,0000000D0000002R000000030000000X,37.67,2017/7/25,330500,63efa293-3d47-4e35-b0d6-b9d5302cc827
嘉兴市,0000000J0000003Q000000070000000X,40.67,2017/5/15,330400,7f178d0e-f7f2-4367-bb25-cb6af4996590
舟山市,0000000H0000002T000000070000000X,14,2018/8/25,330900,a716ee83-d694-486e-92db-f12e453ca6e2
宁波市,0000000J0000003S000000070000000X,32.83,2018/11/5,330200,4a55c868-3271-4e07-91c5-098df32089db
嘉兴市,0000001A00000031000000070000000X,7.33,2018/11/5,330400,86bfc013-e777-4ae7-8d22-e98124bbf03e
衢州市,0000000J0000003S000000070000000X,38,2018/11/5,330800,8c74d040-d6d0-4b83-9903-52f0b6d1c9ea
湖州市,0000000Z00000031000000070000000X,3.83,2017/2/5,330500,8ac6671f-4950-4a3c-9d7e-c09a73172e37
嘉兴市,0000001200000031000000070000000X,4,2018/11/25,330400,4979af05-beb3-4409-ba9e-dc1665f740d0
绍兴市,0000000Z00000031000000070000000X,5,2017/10/15,330600,cff66211-07de-46dd-aaea-8e25b0771bcb
台州市,0000000P0000002W000000070000000X,3.87,2017/4/25,331000,5809d746-6653-456d-b4a5-ec4e32844a7c
丽水市,0000000J0000003Q000000070000000X,37.33,2017/4/25,331100,3cfc8d74-f3b5-42b5-b5a2-8626a1581027
丽水市,0000000J0000003S000000070000000X,36,2018/8/5,331100,25f6dd7a-3eb1-4cb0-81e7-bc13da9b535c
衢州市,0000000H0000003P000000070000000X,24.67,2018/12/5,330800,7fc2692b-6a71-498b-b1f9-28364f3f9d6a
台州市,0000001E00000031000000070000000X,2.83,2017/4/25,331000,0cc586a5-a2e7-45d1-9fd3-848fefa9eae3
温州市,0000000J0000003Q000000070000000X,46.67,2018/3/25,330300,60674682-6100-4b06-9816-d10c1480713d
宁波市,0000000H0000002T000000070000000X,15,2018/3/15,330200,9689efd9-1046-4b11-b42c-f87027e23c48
温州市,0000001400000031000000070000000X,7,2017/8/25,330300,94721592-4d4f-4801-9cdb-e884a4f2131c
宁波市,0000000J0000003S000000070000000X,32,2018/10/5,330200,ad6a31e5-5dad-4aed-91fb-66ee9efb0d41
舟山市,0000001700000031000000070000000X,2.67,2018/7/5,330900,92e2ecc1-2b99-4654-ac50-9e87fb8d87df
温州市,0000000Z00000031000000070000000X,4.83,2018/2/15,330300,25eb3617-4e10-4961-81c6-aea483a56028
温州市,0000001K00000031000000070000000X,3.83,2019/3/15,330300,cbf570e6-4696-4a06-9fc8-e267ea06064d
温州市,0000001700000031000000070000000X,3.33,2018/3/25,330300,ef7d3991-94a7-4ad5-b140-0b0b22dcce7d
杭州市,0000001200000031000000070000000X,4,2018/6/25,330100,7a1a51c4-eb14-40fa-99a1-21a5e925b03b
湖州市,0000001A00000031000000070000000X,7.33,2017/12/5,330500,4447b99c-f1c8-4395-8f8a-2358a2b61135
舟山市,0000000H0000003N000000070000000X,14.33,2019/2/25,330900,129bc6f5-c901-4e3d-8b43-f2d9421679f7
舟山市,0000001E00000031000000070000000X,4,2018/11/15,330900,6bf2e74c-f9ef-427c-841b-42ac067771a3
舟山市,0000000M0000003V000000070000000X,13.33,2017/8/25,330900,23e5dafe-1a5e-4d4b-9ce9-be23b54a1773
绍兴市,0000000G0000003F0000000700000010,10.6,2018/9/4,330600,251d7532-258a-49ef-8362-2d93d2a4c5b6
宁波市,0000000G0000003F0000000700000010,8.92,2018/7/10,330200,93948ecb-17e7-4c32-9649-539f1732fb9b
浙江省,0000000C0000002Q000000030000000X,63.76,2018/3/15,330000,a26bb794-dbaa-4bbe-a358-085c86258f3b
金华市,0000001700000031000000070000000X,2.67,2018/8/5,330700,c1a47bbe-7d9c-418a-83ab-862f2148cc54
杭州市,0000000Z00000031000000070000000X,5.67,2017/10/15,330100,4daa2e8e-7060-4db9-be92-532e7c21b436
绍兴市,0000002P0000007W000000070000000X,2.5,2018/7/15,330600,08626a5c-88b3-4874-bf5b-8d0ad0601340
嘉兴市,0000000P0000003E0000000700000010,4.66,2018/4/10,330400,73887158-0f03-490c-a707-e1eacbac4cf0
嘉兴市,0000001700000031000000070000000X,2.83,2017/12/15,330400,31aa7d6a-83d8-4f90-8ea8-77580d2c274f
宁波市,0000000K0000003U000000070000000X,37,2018/2/5,330200,f4313b16-925f-4655-bfde-1e3b5195bf5f
台州市,0000001E00000031000000070000000X,4.5,2017/8/25,331000,df8a60e9-b707-46f7-a172-a6e0095e2ffa
丽水市,0000001K00000031000000070000000X,3.83,2017/8/25,331100,ac68b6c6-490c-47b3-a245-560a2442fee8
舟山市,0000002200000038000000070000000X,4.67,2018/10/15,330900,1a92af63-001b-4e47-9946-e9f2bda097b9
嘉兴市,0000001700000031000000070000000X,2.83,2017/12/5,330400,ae2d57b8-bbb7-414d-b94e-fc2e80952a25
台州市,0000000H0000003P000000070000000X,25.17,2019/1/25,331000,ffbf0ae6-5875-40c3-be15-7f1ed5df55d6
温州市,0000000X0000007T000000070000000X,46.67,2018/4/25,330300,8e348259-d92f-48f9-a671-72074921d205
金华市,0000002U0000007X000000070000000X,4,2018/4/5,330700,27df89d6-4419-4041-842e-f695e2b3c551
湖州市,0000003100000081000000130000000X,72.3,2018/3/25,330500,55043713-21c0-436d-9f59-6857185294f0
绍兴市,0000001400000031000000070000000X,6,2018/1/25,330600,08cdce61-a88c-4a01-a5b2-6a86603480bd
台州市,0000002P0000007W000000070000000X,3.45,2017/10/25,331000,88d1bd27-7f26-4a35-941f-fe06e18834dc
衢州市,0000000P0000002W000000070000000X,5.83,2018/2/5,330800,1fe2b91c-0bd9-4e92-ab20-71bd104ab09f
杭州市,0000000P0000003E0000000700000010,3.7,2018/7/10,330100,6d8b8ba6-e619-4ee3-8a9e-0b03f194e7e6
衢州市,0000000P0000002W000000070000000X,4.33,2017/6/25,330800,599d8ba2-ca74-4bf6-b2a1-b2ded9e00520
绍兴市,0000001K00000031000000070000000X,3,2019/1/25,330600,f8606e3c-b6c4-4c51-ba5b-b37c4a9c0519
台州市,0000001E00000031000000070000000X,4,2019/3/15,331000,a2280793-07f5-49f5-b7c8-9aa2f336eece
丽水市,0000001K00000031000000070000000X,3.83,2017/9/15,331100,81f66e21-705d-40a2-88a1-237043ba9759
杭州市,0000001400000031000000070000000X,5.67,2018/7/25,330100,77a87382-a476-4252-b7f0-a1c011bed4a5
温州市,0000000P0000002W000000070000000X,5.57,2017/11/25,330300,c93daa46-1409-4045-a413-651d606ac48f
绍兴市,0000000S0000002Z000000070000000X,7.33,2017/3/15,330600,13f43b21-7fd2-47e4-bbe2-9b090186982e
金华市,0000000J0000003Q000000070000000X,43.33,2018/2/25,330700,49072d4a-e635-4cb6-bf35-b27cb2ed79ce
嘉兴市,0000000P0000003E0000000700000010,5.33,2018/11/20,330400,89c37fdd-262b-4458-a02f-aed20935e247
绍兴市,0000000G0000003F0000000700000010,10.15,2017/5/2,330600,40598ecc-cb0d-46c9-b1d3-679fb1bad749
温州市,0000000H0000002T000000070000000X,18,2017/11/25,330300,69441997-4c13-42a2-8d1a-892bba78714c
舟山市,0000000S0000002Z000000070000000X,11.33,2017/6/25,330900,392c75f8-9403-4a5d-aee5-bc50aa8c88f3
温州市,0000000J0000003Q000000070000000X,47.67,2017/4/25,330300,e7b74fca-2d8c-4fdb-ae2e-1dd0bbc080ae
宁波市,0000002U0000007X000000070000000X,4.63,2019/3/15,330200,521dd428-6ed9-476c-96b1-404c8e6faa04
湖州市,0000000J0000003Q000000070000000X,39.67,2018/9/25,330500,2625b415-ab19-43ae-a7ac-238b5988db38
衢州市,0000000P0000002W000000070000000X,5,2017/1/5,330800,4e5055ae-0941-4948-b817-63f4f75f8b06
温州市,0000000H0000003N000000070000000X,17,2017/2/25,330300,046b3cb0-9601-4a79-8be2-366be48ad8db
温州市,0000000K0000003U000000070000000X,48,2019/2/15,330300,fa01f299-a639-4889-9883-58375fc19961
台州市,0000000Z00000031000000070000000X,4,2018/8/15,331000,2a4e8dc6-9b3d-47ac-8247-52a744ba6fdf
台州市,0000000S0000002Z000000070000000X,9.67,2017/11/25,331000,b1d518f7-fc0e-4b2b-83d5-8022e1eca9de
杭州市,0000000G0000003F0000000700000010,7.4,2018/5/22,330100,2bba9242-217d-4224-a4dd-2abbf540161e
衢州市,0000000Z00000031000000070000000X,4.67,2017/11/5,330800,bf47233d-a0f2-4b6b-b861-5bd696ccc8e9
台州市,0000000P0000002W000000070000000X,5.27,2018/8/5,331000,986c60dc-60eb-44cc-82ff-c10660fde39a
绍兴市,0000000S0000002Z000000070000000X,8,2018/5/25,330600,9bfa5d70-60ca-469e-b4cb-ece9239c8fbc
嘉兴市,0000001E00000031000000070000000X,4.67,2017/2/5,330400,99476cfe-7c84-4604-ae17-0f606d72bb9d
湖州市,0000000S0000002Z000000070000000X,8.17,2017/4/5,330500,6a70082f-2fd4-4b1b-a4b0-d543d9f8fffb
湖州市,0000000G0000003F0000000700000010,9.7,2017/9/26,330500,d8aa7b3e-9f64-4676-82af-e22edd5f7476
嘉兴市,0000000Z00000031000000070000000X,4.5,2018/5/25,330400,34b9d291-f80f-4084-9355-65b80d807884
金华市,0000000P0000002W000000070000000X,4.27,2017/7/5,330700,a5af86a1-efe2-4bee-9192-85fbeaf03fe5
台州市,0000000G0000003F0000000700000010,9,2017/10/10,331000,3d74a80d-7003-4d61-9efb-9fc45294be7f
丽水市,0000000X0000007T000000070000000X,42,2017/9/5,331100,fcc0ed6d-8138-4101-a825-b57652f6668a
嘉兴市,0000001Z00000036000000070000000X,5.67,2017/1/5,330400,7f930dff-6bae-49a4-b78c-4aea52fcc831
嘉兴市,0000000H0000002T000000070000000X,16,2018/6/15,330400,1f97f85a-b662-4283-885c-aee863166d16
湖州市,0000001K00000031000000070000000X,3.83,2016/12/25,330500,140c4f9c-8b11-4a72-adf2-19f9a7813db1
绍兴市,0000000X0000007T000000070000000X,44.33,2018/12/15,330600,7512013b-115b-49ed-b291-c5592665b7d3
金华市,0000001Z00000036000000070000000X,6,2017/6/5,330700,378494db-9749-46b6-bc41-2ec506b799ec
金华市,0000001K00000031000000070000000X,2.17,2017/2/25,330700,a13e24db-a803-4f9f-8c11-16c2e6c8ff44
温州市,0000001K00000031000000070000000X,4.5,2017/11/25,330300,ac64c055-4932-4808-a325-2a39c4147b0e
绍兴市,0000001E00000031000000070000000X,4.17,2017/6/25,330600,0a5fc84c-624d-4e6b-b28f-aa399199bcff
衢州市,0000000X0000007T000000070000000X,24,2019/1/15,330800,7f10de8e-47a2-4036-ae1e-0a2a1584efe3
衢州市,0000000J0000003S000000070000000X,35.67,2018/4/15,330800,a467d5a8-adbf-4546-b37c-8b62006fd917
绍兴市,0000001A00000031000000070000000X,3.67,2017/12/25,330600,3f557930-4f2c-46d1-8cf6-67821a6049fa
丽水市,0000000H0000003N000000070000000X,13.67,2017/5/15,331100,be59981f-6673-476a-9de8-259382d45d59
衢州市,0000000D0000002R000000030000000X,36.33,2018/9/25,330800,b5b944b2-c8a9-466c-9821-8b645c49a65e
嘉兴市,0000001700000031000000070000000X,3.67,2019/3/15,330400,1a29336c-c98b-4a3d-8dd0-4c25eab79761
舟山市,0000001200000031000000070000000X,3.17,2017/5/25,330900,50c88736-0365-403d-ba68-7712fe7d537d
衢州市,0000000S0000002Z000000070000000X,9.67,2017/6/25,330800,c84654d5-8308-4b65-9169-e4f1fae6a258
舟山市,0000000G0000003F0000000700000010,9.6,2017/7/25,330900,93a60d96-7786-459f-b78a-7823c7c1968b
丽水市,0000000M0000003V000000070000000X,11.33,2018/3/5,331100,a1f21ad2-7e05-45af-abc0-d51e31f43b29
宁波市,0000001Z00000036000000070000000X,7.2,2018/4/15,330200,3b7852d2-c4d3-46c3-886e-177ab73d0549
温州市,0000000P0000003E0000000700000010,4.05,2019/2/5,330300,5260d71b-66e4-4771-abd8-34ce657f836b
宁波市,0000000H0000003N000000070000000X,14.93,2017/1/5,330200,e0ee1203-9960-4449-986b-d04af99cb6d8
丽水市,0000000C0000002Q000000030000000X,70.23,2018/1/15,331100,3dcd4b26-aa22-4133-aa61-6b1b4b700779
金华市,0000000M0000003V000000070000000X,13,2018/12/25,330700,05bfe8fc-fb72-45a2-ba3a-eb97ddb1c0ae
温州市,0000000G0000003F0000000700000010,7.45,2018/6/12,330300,0415136a-ad03-4483-99e1-1496598c3bfd
浙江省,0000000M0000003V000000070000000X,12.15,2017/5/15,330000,873de8e7-d989-4108-bc25-fd7e718d6629
丽水市,0000001A00000031000000070000000X,3.83,2017/5/25,331100,174b882e-e53e-4d62-9b9c-46dc4f58c2d6
绍兴市,0000000H0000003N000000070000000X,13.5,2018/3/5,330600,df0b60d4-e173-4d0c-a2e7-57c086e38a69
浙江省,0000001E00000031000000070000000X,4.66,2018/11/5,330000,d0f537bf-abe8-45db-ac20-c3079096dd81
绍兴市,0000001A00000031000000070000000X,4,2018/6/25,330600,7f39ca6e-2a6d-4dc7-9136-de89d95a00e1
宁波市,0000001700000031000000070000000X,3.17,2017/12/25,330200,bf8b51fb-3025-432c-acad-1e306162b246
绍兴市,0000002U0000007X000000070000000X,4.5,2017/12/25,330600,410bdb96-0af2-41fd-8039-a1e05f2c3aad
湖州市,0000000P0000002W000000070000000X,5.83,2018/1/5,330500,f0b6880c-8aa9-4e67-a59e-54a3c8a2725d
浙江省,0000002P0000007W000000070000000X,3.06,2018/2/5,330000,2d8e6b49-7b4a-4d91-952d-15c69dc67da2
杭州市,0000000J0000003Q000000070000000X,41.83,2017/2/5,330100,bfd6871e-5798-410f-8c94-e93d29c0ae8a
绍兴市,0000001A00000031000000070000000X,4.67,2019/3/5,330600,75901d7e-255e-4a8a-b1ce-e9f33897f498
衢州市,0000000H0000003N000000070000000X,12,2018/7/25,330800,21c1bb7e-e752-4382-837c-355ee5ecd7d4
舟山市,0000001500000031000000070000000X,4,2018/8/5,330900,72097fec-c5b6-46ba-baa0-b58433b24638
温州市,0000001200000031000000070000000X,4.17,2017/1/25,330300,3a6a113a-2a08-4c45-91c8-24cea09736a9
杭州市,0000001K00000031000000070000000X,4.17,2018/9/15,330100,32345fbf-5c29-40d0-98fd-acaf4c58b6e2
宁波市,0000000K0000003U000000070000000X,33,2018/5/25,330200,88163782-5e27-4ee2-a162-e6b1541805bf
浙江省,0000002P0000007W000000070000000X,3.12,2018/4/25,330000,f8c5c152-4703-43c4-a235-d890248f1355
金华市,0000001500000031000000070000000X,3.67,2018/8/25,330700,440e5647-2b93-4eb5-adb3-91a7cebf8385
衢州市,0000002P0000007W000000070000000X,3.06,2018/4/15,330800,4fda6dcb-13f8-4dc9-a13d-4977805dfd97
金华市,0000002200000038000000070000000X,3.03,2017/7/25,330700,1a344cb5-5fb2-4e15-8ac3-991b740613bb
浙江省,0000000G0000003F0000000700000010,10.05,2017/5/2,330000,103e209e-55c6-4805-8637-cc2e5fdb9f45
温州市,0000000D0000002R000000030000000X,46.67,2017/4/5,330300,d0ff8443-289b-457b-b392-0791b0d2a4bf
嘉兴市,0000001E00000031000000070000000X,5.83,2018/9/15,330400,20064451-1ad9-4b41-b2a6-9c6fab4b4c02
舟山市,0000002U0000007X000000070000000X,3.83,2017/11/5,330900,8422c66b-8e39-4236-8441-ccd43121b977
衢州市,0000001E00000031000000070000000X,4.83,2018/5/5,330800,e0d8f8f7-f729-40c4-8fac-e82fed9602c4
金华市,0000001K00000031000000070000000X,4.17,2018/10/5,330700,486de2ca-2a47-49de-bf3d-3e4bf47045c5
舟山市,0000000P0000002W000000070000000X,4.5,2017/4/5,330900,1a770d31-6bfe-4ff2-a7f5-d631abc50075
衢州市,0000000P0000003E0000000700000010,4.75,2017/11/28,330800,5918ede0-0c24-4037-9ea6-e66c0aae4207
台州市,0000001E00000031000000070000000X,2.83,2017/3/5,331000,c47460e4-211d-467b-b4b2-ebf8da2cfbf6
台州市,0000002U0000007X000000070000000X,4.33,2017/6/15,331000,7b4e1c92-063e-4af2-a757-761c2be073c9
绍兴市,0000003100000081000000130000000X,66,2017/10/15,330600,59b69b5e-f50b-467d-a193-2272b94ac475
浙江省,0000003100000081000000130000000X,86.46,2018/11/25,330000,da0f54ed-0f65-4553-9aef-3accaa193f2a
丽水市,0000001K00000031000000070000000X,4.33,2017/10/5,331100,7a0fc231-83fc-4b8e-ba8c-9ca2cbb2c7cc
浙江省,0000000S0000002Z000000070000000X,9.05,2018/12/5,330000,941eb744-5094-40f6-b6d8-f77997012943
浙江省,0000002200000038000000070000000X,3.79,2019/2/5,330000,09b43995-50a8-46b6-8497-033e71da96fc
浙江省,0000001A00000031000000070000000X,5.87,2018/1/5,330000,28364555-d920-472b-9f5f-97ca150af66a
浙江省,0000003100000081000000130000000X,86.31,2018/12/15,330000,fc42ea94-1022-4a31-9242-1ead9fe3dfd4
绍兴市,0000000P0000002W000000070000000X,4.67,2017/3/15,330600,ad62383d-0159-4588-9040-81b1a5e49663
宁波市,0000001K00000031000000070000000X,3.7,2017/8/5,330200,ec54f4b2-b591-41ad-a602-2c32f62261b5
丽水市,0000000G0000003F0000000700000010,13.5,2018/10/9,331100,d95746ff-4e4f-4503-91b6-3ac7e51e6460
杭州市,0000001K00000031000000070000000X,3.83,2019/1/15,330100,e3d68462-5bd6-4f42-94cc-c457daed9e0c
衢州市,0000001Z00000036000000070000000X,4.67,2017/11/5,330800,a004e5bb-f532-434c-bb3d-bbbebf521a28
温州市,0000000P0000003E0000000700000010,4.7,2018/2/20,330300,54db6521-01e2-4075-bf49-be99d5da2867
绍兴市,0000000H0000002T000000070000000X,15.33,2017/4/5,330600,cb6df00b-0b25-4416-b22c-606b54ba1b4a
丽水市,0000000J0000003S000000070000000X,35.33,2017/1/25,331100,3d35d0fc-85e4-4613-8b48-a5697a9c1652
衢州市,0000000P0000003E0000000700000010,2.6,2017/4/11,330800,0f7184c8-d1f7-4028-8648-44b555a61eea
台州市,0000000C0000002Q000000030000000X,63.33,2017/1/5,331000,ee398d50-7d43-4f8b-a068-8009267edb91
绍兴市,0000002P0000007W000000070000000X,2.56,2017/1/25,330600,b665e950-518e-4019-8ce1-48e0ac1c2951
衢州市,0000002U0000007X000000070000000X,5,2019/3/15,330800,d558cc38-eff2-486c-940e-ebdac3ee45b4
绍兴市,0000002P0000007W000000070000000X,2.2,2017/5/5,330600,23857011-a57f-4c7f-96ba-b6b2dac7a880
嘉兴市,0000000H0000003N000000070000000X,15.33,2017/1/5,330400,645a8efc-337f-4198-bf22-26ef473fd551
台州市,0000001E00000031000000070000000X,5,2018/9/5,331000,ac85f4b9-4498-413c-a190-aa0bc8d06513
浙江省,0000002U0000007X000000070000000X,4.3,2017/7/5,330000,1d27d9f5-f35f-4a56-a9a1-358771fc26e8
温州市,0000002200000038000000070000000X,3.17,2017/4/5,330300,0d8b5abb-ca5c-4127-b156-2b4c8a8cf264
衢州市,0000000Z00000031000000070000000X,5,2018/2/25,330800,116609e3-5502-4785-aee6-4a4c72385062
绍兴市,0000000P0000003E0000000700000010,3,2017/5/2,330600,be8df6ec-bd98-45b3-8061-4596ccc566d7
舟山市,0000002P0000007W000000070000000X,3.33,2017/11/5,330900,fb0a0da9-9ac3-4c8a-ab38-f5f4cf6540d3
衢州市,0000000S0000002Z000000070000000X,9.33,2019/3/5,330800,b019cf20-b14d-4641-992c-cc7fdb8fa463
温州市,0000000J0000003Q000000070000000X,48.67,2018/11/5,330300,d33ec451-abf9-4eb4-8a3e-559dfb81b08e
温州市,0000001700000031000000070000000X,3,2017/9/5,330300,3cc8ec3c-18f8-4f39-941c-c1d562cd9660
浙江省,0000003100000081000000130000000X,94.04,2017/9/25,330000,01b7a9f5-f2e4-44c2-945e-032d02105aa7
台州市,0000000X0000007T000000070000000X,26.67,2016/12/25,331000,43d68ad6-c897-43a0-abd6-9a21dea1d369
浙江省,0000000G0000003F0000000700000010,10.33,2018/1/30,330000,b318d24d-7eff-4893-bdc4-59d95c24ca5f
舟山市,0000000J0000003Q000000070000000X,43,2018/12/5,330900,b25660e0-3ac6-4358-8bed-6e4b132dd2d3
衢州市,0000000H0000003P000000070000000X,23,2018/3/5,330800,07e86052-3aae-4cbc-b03a-79019bc4a15f
宁波市,0000001500000031000000070000000X,4.13,2017/4/15,330200,75e312d6-5845-4df6-932f-c9fa180df65a
宁波市,0000001500000031000000070000000X,5.6,2019/2/25,330200,1101ec91-eee6-4737-a9da-c54276deaef3
金华市,0000000G0000003F0000000700000010,10.2,2018/12/4,330700,e3df9dfe-1780-46cb-9e54-a0080b8e887b
丽水市,0000000H0000003N000000070000000X,16.67,2018/11/15,331100,913a69b8-3590-4250-a967-cb2b86428707
衢州市,0000000D0000002R000000030000000X,36.33,2018/12/25,330800,f54597dc-6751-4397-8f89-d5a45a8fe308
温州市,0000000J0000003S000000070000000X,48,2019/1/15,330300,4fccaa7b-b5a8-48e4-ad06-a755bdbc0066
嘉兴市,0000002200000038000000070000000X,3.17,2017/2/15,330400,3a550d94-e508-459a-8226-b762edde4355
嘉兴市,0000001A00000031000000070000000X,4.67,2017/7/15,330400,5878cef2-fc60-4e53-a86b-69d4b1914912
丽水市,0000002P0000007W000000070000000X,2.93,2019/1/15,331100,8c9ab5a0-618c-4e2f-b6ce-1dda8edebd07
宁波市,0000000C0000002Q000000030000000X,85.33,2017/1/15,330200,52578866-6be8-4ade-83dd-79c0c971e3a0
湖州市,0000001E00000031000000070000000X,5.33,2019/3/15,330500,7435a172-2b67-4130-97d6-0dc9523e7272
温州市,0000002P0000007W000000070000000X,2.5,2018/9/25,330300,42bc6c8c-08a7-4079-b2ce-2472973cad6c
杭州市,0000000H0000003P000000070000000X,19.83,2018/7/25,330100,275d9b1b-8639-4fe5-a54b-52505c9e9ca2
温州市,0000001E00000031000000070000000X,5.33,2017/10/5,330300,e4c9c8fb-61a4-445d-805c-b9c4944f7f3d
台州市,0000000G0000003F0000000700000010,9,2017/5/30,331000,b0e2a9de-00e8-4bb7-9c1f-b9da91c2284c
绍兴市,0000000S0000002Z000000070000000X,9.5,2017/6/25,330600,2b6cdd89-1df4-4c3a-b77e-d6ccc0c4771b
舟山市,0000000Z00000031000000070000000X,3.83,2017/4/5,330900,e4373ddf-874e-45c4-b25d-81578efba9ac
台州市,0000001700000031000000070000000X,2.5,2017/5/15,331000,894a38a0-4372-4d30-869b-820e5e7ec78e
温州市,0000000M0000003V000000070000000X,15.33,2019/3/15,330300,478e1c96-3d83-4ce9-a283-3d3fe1a56efc
衢州市,0000000P0000003E0000000700000010,3.75,2018/4/3,330800,81cf9e63-d339-4d1d-9759-80f1c3e75018
丽水市,0000002P0000007W000000070000000X,2.6,2017/4/25,331100,85c2fef7-c9bd-4146-983d-b51658d16094
丽水市,0000000H0000003P000000070000000X,19,2017/7/15,331100,46b344d7-d8d9-4724-badb-ab947aad4b80
温州市,0000000H0000003N000000070000000X,16.67,2017/3/25,330300,e4dea036-5ca8-4cce-ae99-187c752db097
温州市,0000002200000038000000070000000X,3.5,2018/7/5,330300,40c6da00-2d78-44df-9744-29afaf43292e
丽水市,0000001A00000031000000070000000X,4.83,2017/5/15,331100,55e4fae1-bf27-4ada-bd02-44970b4da311
丽水市,0000000X0000007T000000070000000X,48.33,2017/2/15,331100,ed0d18e3-da32-4cde-addf-e1659079f235
温州市,0000000C0000002Q000000030000000X,60,2017/10/25,330300,ec94809c-3a8c-4577-84a5-7496db0da855
宁波市,0000000D0000002R000000030000000X,44.43,2017/9/5,330200,73a7645d-14ca-4b0f-a564-32b348d2455a
台州市,0000000P0000003E0000000700000010,4.28,2018/7/24,331000,2b8ebfa0-0b41-4556-8b6b-35ab307b90d8
衢州市,0000000G0000003F0000000700000010,7.18,2018/3/20,330800,e0ac2c1c-2892-43ef-a3ce-8bcdb2b157c3
衢州市,0000001400000031000000070000000X,6.17,2017/3/25,330800,cc6fb6c1-ddcd-45e4-b193-95ce457af4e8
台州市,0000000C0000002Q000000030000000X,63.33,2018/10/5,331000,2febb795-50c6-45cd-893f-235631c6756f
金华市,0000000C0000002Q000000030000000X,68.17,2017/5/5,330700,7aa6d166-8aee-4411-9f34-46f1e759a35e
杭州市,0000000J0000003S000000070000000X,35.67,2018/8/5,330100,042a1b24-7b5c-4af0-9bb9-87b795f1472a
丽水市,0000001K00000031000000070000000X,3,2018/4/25,331100,a4f1f0ed-d885-4cf6-9949-df148507abc2
金华市,0000001400000031000000070000000X,5.33,2016/12/15,330700,8f89f1b0-7a72-4b4c-a0b4-535520478045
杭州市,0000002P0000007W000000070000000X,2.87,2017/7/15,330100,03268422-d536-44c9-8413-0e0f436a99b5
浙江省,0000001E00000031000000070000000X,3.32,2017/3/25,330000,aa175e35-955e-4f45-b640-cb8ce74c2fb9
嘉兴市,0000001500000031000000070000000X,4.5,2017/8/25,330400,1ea8f700-03c4-4377-bff1-f01eec0a7f5b
绍兴市,0000001700000031000000070000000X,2.17,2017/9/15,330600,82146d18-d6c9-42a8-81f0-594e0175a53e
杭州市,0000001500000031000000070000000X,4,2018/7/15,330100,757b28c8-7901-43b6-8649-a2356949d930
浙江省,0000002200000038000000070000000X,3.54,2018/5/25,330000,e7604a7f-4293-4faf-82d6-20dbb3cd9b1b
衢州市,0000000Z00000031000000070000000X,2.83,2017/2/15,330800,d103825a-b982-47fb-a9c1-9ab6f8ca79a7
嘉兴市,0000001700000031000000070000000X,2.83,2017/11/15,330400,c241c9f7-df65-44b5-886a-413f9395071d
